regiao;estado;data;casosNovos;casosAcumulados;obitosNovos;obitosAcumulados
Centro-Oeste;DF;2020-04-15;62.0;1364;0.0;34
Centro-Oeste;DF;2020-04-16;68.0;1432;6.0;40
Centro-Oeste;DF;2020-04-17;60.0;1492;0.0;40
Centro-Oeste;DF;2020-04-18;32.0;1524;8.0;48
Centro-Oeste;DF;2020-04-19;130.0;1654;0.0;48
Centro-Oeste;DF;2020-04-20;90.0;1744;0.0;48
Centro-Oeste;DF;2020-04-21;18.0;1762;0.0;48
Centro-Oeste;DF;2020-04-22;130.0;1892;2.0;50
Centro-Oeste;DF;2020-04-23;34.0;1926;0.0;50
Centro-Oeste;DF;2020-04-24;52.0;1978;2.0;52
Centro-Oeste;DF;2020-04-25;48.0;2026;0.0;52
Centro-Oeste;DF;2020-04-26;106.0;2132;2.0;54
Centro-Oeste;DF;2020-04-27;160.0;2292;0.0;54
Centro-Oeste;DF;2020-04-28;134.0;2426;2.0;56
Centro-Oeste;DF;2020-04-29;124.0;2550;0.0;56
Centro-Oeste;DF;2020-04-30;162.0;2712;4.0;60
Centro-Oeste;DF;2020-05-01;220.0;2932;0.0;60
Centro-Oeste;DF;2020-05-02;200.0;3132;2.0;62
Centro-Oeste;DF;2020-05-03;166.0;3298;4.0;66
Centro-Oeste;DF;2020-05-04;238.0;3536;0.0;66
Centro-Oeste;DF;2020-05-05;100.0;3636;0.0;66
Centro-Oeste;DF;2020-05-06;176.0;3812;2.0;68
Centro-Oeste;DF;2020-05-07;704.0;4516;2.0;70
Centro-Oeste;DF;2020-05-08;368.0;4884;4.0;74
Centro-Oeste;DF;2020-05-09;268.0;5152;4.0;78
Centro-Oeste;DF;2020-05-10;212.0;5364;6.0;84
Centro-Oeste;DF;2020-05-11;202.0;5566;4.0;88
Centro-Oeste;DF;2020-05-12;392.0;5958;4.0;92
Centro-Oeste;DF;2020-05-13;426.0;6384;4.0;96
Centro-Oeste;DF;2020-05-14;448.0;6832;6.0;102
Centro-Oeste;DF;2020-05-15;742.0;7574;8.0;110
Centro-Oeste;DF;2020-05-16;706.0;8280;2.0;112
Centro-Oeste;DF;2020-05-17;456.0;8736;6.0;118
Centro-Oeste;DF;2020-05-18;502.0;9238;14.0;132
Centro-Oeste;DF;2020-05-19;468.0;9706;12.0;144
Centro-Oeste;DF;2020-05-20;616.0;10322;10.0;154
Centro-Oeste;DF;2020-05-21;762.0;11084;14.0;168
Centro-Oeste;DF;2020-05-22;812.0;11896;12.0;180
Centro-Oeste;DF;2020-05-23;606.0;12502;10.0;190
Centro-Oeste;DF;2020-05-24;774.0;13276;18.0;208
Centro-Oeste;DF;2020-05-25;584.0;13860;20.0;228
Centro-Oeste;DF;2020-05-26;560.0;14420;20.0;248
